,num_components,value
0,0,1.3598602657259136
1,0,8.511067440426316
2,0,1.0525486389108494
3,0,7.057957465925938
4,0,0.12398860674694845
5,0,4.837508201187333
6,0,2.040139637653269
7,0,2.047033021431048
8,0,14.008024418641412
9,0,1.834233988727206
10,0,7.498950685387911
11,0,6.944771557518479
12,0,4.775682560651816
13,0,1.2498117269944373
14,0,0.1002682398696777
15,0,9.295632051117423
16,0,11.934591768457167
17,0,11.400972513286007
18,0,11.45323976962927
19,0,9.27190928398582
20,0,0.14748267463099296
21,0,7.704011649437177
22,0,7.938990879922841
23,0,9.53199200314981
24,0,2.1453733803955544
25,0,8.193020899353428
26,0,6.036293471582141
27,0,5.761325187570407
28,0,7.230957045257739
29,0,3.258609164720667
30,0,10.221704667358253
31,0,0.1299655581640593
32,1,1.5583862747905641
33,1,8.744437866860721
34,1,1.2239098070134133
35,1,7.071245087933605
36,1,0.07702308727587592
37,1,4.816858854791704
38,1,1.974496095145156
39,1,2.0960277155219416
40,1,14.019654750736805
41,1,1.9033200951022593
42,1,8.8573319653824
43,1,6.939085449033371
44,1,4.891339089770938
45,1,1.2964615820038574
46,1,0.2241643599639218
47,1,9.52418482822253
48,1,11.96301656944864
49,1,21.125880930014475
50,1,11.591478541569423
51,1,9.303221779723117
52,1,0.14888753753965034
53,1,7.694769842635623
54,1,7.973991764794675
55,1,9.53864759842385
56,1,2.129605411566672
57,1,8.195121862327497
58,1,6.047822327727658
59,1,5.999625328618265
60,1,7.296178682911503
61,1,3.3641345000147567
62,1,10.3121789450542
63,1,0.04089382055890667
64,2,1.36304273316388
65,2,8.570689048602574
66,2,1.0005373492476934
67,2,7.404168914573418
68,2,0.25378891739403286
69,2,5.067808206903635
70,2,1.6887759426958695
71,2,2.518001531465913
72,2,14.05494529521016
73,2,1.931294178327093
74,2,8.64038926320056
75,2,6.813928012589869
76,2,5.1007838276979385
77,2,1.6234736765086666
78,2,0.19895386006623994
79,2,9.491828093684049
80,2,11.870021266207004
81,2,21.29465414119221
82,2,11.579260230181298
83,2,9.893684017564269
84,2,1.5498129722070786
85,2,7.7921294586553245
86,2,7.821616391187462
87,2,9.348223978184876
88,2,2.3741711717799205
89,2,8.060874392265902
90,2,5.792147033690057
91,2,6.273644874056629
92,2,7.151389870567172
93,2,3.309610711817868
94,2,11.433050027572449
95,2,0.03913128075681982
96,3,0.19802098054044848
97,3,7.612550092402969
98,3,0.3397325181469455
99,3,7.535989769946752
100,3,1.1608345549651347
101,3,4.016417827856287
102,3,0.8198229358517324
103,3,5.7101114085059095
104,3,13.010748762082443
105,3,0.25604692507862126
106,3,9.183534122799657
107,3,7.2816741983968996
108,3,5.103934305258008
109,3,1.4796996915426632
110,3,2.188853629655057
111,3,7.6913765649027965
112,3,11.343703873207843
113,3,24.221288387993823
114,3,11.684950645286712
115,3,13.295537666579293
116,3,0.29098965562499757
117,3,7.250252858768604
118,3,7.809021502077414
119,3,8.734641153009932
120,3,2.4779249915752644
121,3,6.078125247591188
122,3,4.586914605644907
123,3,5.736053900607658
124,3,6.049051032794836
125,3,1.926085130222745
126,3,11.575548848658741
127,3,0.5059969417150256
128,4,0.05458135338459158
129,4,7.56166480522657
130,4,0.45037749755600487
131,4,7.303825811823174
132,4,0.953901540849202
133,4,4.060980095376664
134,4,0.4835862228376584
135,4,5.0578409297218485
136,4,13.33556923594817
137,4,0.03766179569758776
138,4,9.442559791321912
139,4,7.2995615914755945
140,4,5.2478102430667946
141,4,1.3906810562086065
142,4,4.497477626689118
143,4,6.958101924314903
144,4,11.369468190074869
145,4,25.366354819643476
146,4,12.288736026962532
147,4,13.643842730372427
148,4,3.6202657015297603
149,4,7.36927926096223
150,4,8.337940723004877
151,4,9.332658278482242
152,4,2.779943838887121
153,4,7.384476050850097
154,4,7.334360398979044
155,4,5.788016441562419
156,4,6.326274365392777
157,4,3.1669282648357324
158,4,12.09380412744801
159,4,0.18155610160073365
160,5,1.6998078653457611
161,5,7.042480564366741
162,5,0.5950073515261494
163,5,5.470018680624989
164,5,2.7792293160799773
165,5,1.4537450737576876
166,5,1.7218041234173853
167,5,4.897634946692321
168,5,12.268408310718897
169,5,0.4345215177806381
170,5,15.29725805333183
171,5,4.943415565742086
172,5,5.762821415170748
173,5,1.6863780464878602
174,5,3.9847699677286528
175,5,8.99163699314542
