,num_components,value
0,0,1.3598602657259136
1,0,8.511067440426316
2,0,1.0525486389108494
3,0,7.057957465925938
4,0,0.12398860674694845
5,0,4.837508201187333
6,0,2.040139637653269
7,0,2.047033021431048
8,0,14.008024418641412
9,0,1.834233988727206
10,0,7.498950685387911
11,0,6.944771557518479
12,0,4.775682560651816
13,0,1.2498117269944373
14,0,0.1002682398696777
15,0,9.295632051117423
16,0,11.934591768457167
17,0,11.400972513286007
18,0,11.45323976962927
19,0,9.27190928398582
20,0,0.14748267463099296
21,0,7.704011649437177
22,0,7.938990879922841
23,0,9.53199200314981
24,0,2.1453733803955544
25,0,8.193020899353428
26,0,6.036293471582141
27,0,5.761325187570407
28,0,7.230957045257739
29,0,3.258609164720667
30,0,10.221704667358253
31,0,0.1299655581640593
32,1,1.3796621180714084
33,1,8.59948097223102
34,1,1.0545869169994404
35,1,7.130753768230079
36,1,0.12613666048454775
37,1,5.380015152631785
38,1,2.0546109205503313
39,1,2.156877436242425
40,1,14.41073123343655
41,1,1.8606853915553359
42,1,7.573741243881798
43,1,7.335104021963161
44,1,5.086658683050302
45,1,1.2643908525261054
46,1,0.09602623195920046
47,1,9.382408536000725
48,1,12.69321157581166
49,1,12.74804597891638
50,1,11.611142968808302
51,1,9.277362592985384
52,1,0.18685621402313757
53,1,7.857580083598492
54,1,7.979432211786175
55,1,10.33612798813887
56,1,2.153805597622309
57,1,8.19694120731964
58,1,6.062315791111459
59,1,5.762217001359872
60,1,7.245514486917884
61,1,3.5362502001554503
62,1,12.003930573888397
63,1,0.12719778861264786
64,2,3.5904174588792444
65,2,3.547617216168007
66,2,1.0410227503476932
67,2,7.686658344113994
68,2,0.8454106876957184
69,2,6.8055295416186254
70,2,1.4243109673839456
71,2,2.3458981664046235
72,2,14.469433936293711
73,2,2.309084867189668
74,2,3.87214094357266
75,2,8.961197328434324
76,2,3.9479002447417884
77,2,4.716408183316901
78,2,2.5440876381717743
79,2,7.951929259702126
80,2,12.797361498344998
81,2,8.47435032204271
82,2,14.601035823142418
83,2,5.668055411969078
84,2,1.0074401166582732
85,2,5.4638971259993525
86,2,9.268828735246913
87,2,6.438847959703352
88,2,6.276273609950422
89,2,8.05602100198719
90,2,4.825297486063022
91,2,1.8467496938824297
92,2,8.07939925594674
93,2,4.752135690079044
94,2,9.544603601870051
95,2,3.3377548379499444
96,3,3.4418279524287527
97,3,2.0865501860353106
98,3,1.6390338787872594
99,3,7.426234313801601
100,3,2.8423281287585382
101,3,7.6605141489928315
102,3,0.5152834957809631
103,3,0.12398006464488276
104,3,15.808042596860602
105,3,5.0229295207237925
106,3,3.696269577635121
107,3,9.544768796558785
108,3,3.0506739933071003
109,3,5.791649987434525
110,3,0.6770866464593581
111,3,6.8110852770307275
112,3,13.170956122454086
113,3,7.388418046987113
114,3,14.037745629377063
115,3,5.527681981233471
116,3,1.7429106250125699
117,3,4.241913201795498
118,3,7.11950455543419
119,3,4.835580058837962
120,3,5.636112436663112
121,3,6.554167945647194
122,3,5.872992508072883
123,3,6.706676996653897
124,3,10.066084405301567
125,3,4.275562789740633
126,3,6.725696052454879
127,3,0.8048903899578335
128,4,3.409232870957865
129,4,3.4846065902139713
130,4,1.2831877818245374
131,4,7.156293561496895
132,4,1.0987945144181026
133,4,9.422361854780846
134,4,2.59787119141248
135,4,0.8334205025883108
136,4,15.406564656610072
137,4,5.464622870092327
138,4,5.9666737097216895
139,4,9.920152424077713
140,4,2.9245353738908335
141,4,5.591705189465657
142,4,0.08762654623988908
143,4,6.171144876303572
144,4,12.914098267063451
145,4,5.524228066775933
146,4,13.837545662222531
147,4,4.643119135799608
148,4,3.0942838464292066
149,4,4.300577594246718
150,4,9.653518502459193
151,4,5.457510065235809
152,4,5.024177311006824
153,4,5.323515423158739
154,4,5.9361728711066775
155,4,9.95958891311166
156,4,9.205786809792642
157,4,4.650506770780481
158,4,6.945891450169569
159,4,1.705932417025636
160,5,3.2469013801592297
161,5,3.432711410972459
162,5,5.865556697967499
163,5,5.679034626271076
164,5,2.6478664443764046
165,5,7.192943454383197
166,5,2.535111356488045
167,5,9.734651477726914
168,5,13.802460706068544
169,5,6.871341652547002
170,5,10.056754230026698
171,5,6.741808170121999
172,5,0.48940309481324107
173,5,2.011411067967714
174,5,0.7915559767812681
175,5,4.857662860645746
176,5,10.858412910413264
